Sentence;Degree of Truth;Degree of Support;Degree of Focus
For almost no records in low depression and high mania, self_avg_comment_len_mood is medium;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_comment_len_mood is medium;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_avg_comment_len_mood is high;1.0;0.0;0.04716981132075472
For almost no records in medium depression and medium mania, self_avg_comment_len_mood is high;1.0;0.0;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_comment_len_mood is high;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_avg_comment_len_mood is high;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_avg_comment_len_mood is high;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_comment_len_mood is high;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_ismixed is low;1.0;0.0;0.04716981132075472
For almost no records in medium depression and medium mania, self_ismixed is low;1.0;0.0;0.011530398322851153
For almost no records in low depression and medium mania, self_ismixed is low;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_ismixed is low;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_ismixed is low;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_ismixed is low;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_ismixed is medium;1.0;0.0;0.04716981132075472
For almost no records in medium depression and medium mania, self_ismixed is medium;1.0;0.0;0.011530398322851153
For almost no records in low depression and medium mania, self_ismixed is medium;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_ismixed is medium;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_ismixed is medium;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_ismixed is medium;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_ismixed is high;1.0;0.0;0.04716981132075472
For almost no records in medium depression and medium mania, self_ismixed is high;1.0;0.0;0.011530398322851153
For almost no records in low depression and medium mania, self_ismixed is high;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_ismixed is high;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_ismixed is high;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_ismixed is high;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, context_stddev_duration_calls is low;0.5747840628410518;0.015723270440251572;0.04716981132075472
For some records in low depression and low mania, context_stddev_duration_calls is low;0.09188260382561485;0.015723270440251572;0.04716981132075472
For almost no records in medium depression and medium mania, context_stddev_duration_calls is low;1.0;0.0031446540880503146;0.011530398322851153
For almost no records in low depression and medium mania, context_stddev_duration_calls is low;1.0;0.006289308176100629;0.01939203354297694
For almost no records in high depression and low mania, context_stddev_duration_calls is low;0.7271323353904195;0.0041928721174004195;0.007337526205450734
For almost no records in low depression and high mania, context_stddev_duration_calls is low;1.0;0.0020964360587002098;0.011530398322851153
For almost no records in high depression and medium mania, context_stddev_duration_calls is low;0.5866729612496129;0.007337526205450734;0.018867924528301886
For some records in high depression and medium mania, context_stddev_duration_calls is low;0.0799937054170537;0.007337526205450734;0.018867924528301886
For almost no records in low depression and low mania, context_stddev_duration_calls is medium;0.7491778839253443;0.01781970649895178;0.04716981132075472
For almost no records in medium depression and medium mania, context_stddev_duration_calls is medium;0.07600071136583603;0.005241090146750524;0.011530398322851153
For some records in medium depression and medium mania, context_stddev_duration_calls is medium;0.5906659553008304;0.005241090146750524;0.011530398322851153
For some records in low depression and medium mania, context_stddev_duration_calls is medium;1.0;0.011530398322851153;0.01939203354297694
For almost no records in high depression and low mania, context_stddev_duration_calls is medium;1.0;0.005241090146750524;0.007337526205450734
For almost no records in low depression and high mania, context_stddev_duration_calls is medium;0.5923155024712669;0.0041928721174004195;0.011530398322851153
For some records in low depression and high mania, context_stddev_duration_calls is medium;0.07435116419539976;0.0041928721174004195;0.011530398322851153
For almost no records in high depression and medium mania, context_stddev_duration_calls is medium;0.40094423226785997;0.008385744234800839;0.018867924528301886
For some records in high depression and medium mania, context_stddev_duration_calls is medium;0.2657224343988066;0.008385744234800839;0.018867924528301886
For almost no records in low depression and low mania, context_stddev_duration_calls is high;0.5481122263081715;0.020964360587002098;0.04716981132075472
For some records in low depression and low mania, context_stddev_duration_calls is high;0.11855444035849519;0.020964360587002098;0.04716981132075472
For almost no records in medium depression and medium mania, context_stddev_duration_calls is high;0.5122193270466966;0.0041928721174004195;0.011530398322851153
For some records in medium depression and medium mania, context_stddev_duration_calls is high;0.15444733961997006;0.0041928721174004195;0.011530398322851153
For some records in low depression and medium mania, context_stddev_duration_calls is high;0.7133755423720899;0.007337526205450734;0.01939203354297694
For almost no records in high depression and low mania, context_stddev_duration_calls is high;0.25850442626667175;0.007337526205450734;0.007337526205450734
For some records in high depression and low mania, context_stddev_duration_calls is high;0.40816224039999477;0.007337526205450734;0.007337526205450734
For some records in low depression and high mania, context_stddev_duration_calls is high;1.0;0.006289308176100629;0.011530398322851153
For almost no records in high depression and medium mania, context_stddev_duration_calls is high;1.0;0.0031446540880503146;0.018867924528301886
For almost no records in low depression and low mania, context_no_all_calls is low;0.17821350762527224;0.016771488469601678;0.04716981132075472
For some records in low depression and low mania, context_no_all_calls is low;0.48845315904139425;0.016771488469601678;0.04716981132075472
For almost no records in medium depression and medium mania, context_no_all_calls is low;0.5151515151515164;0.0031446540880503146;0.011530398322851153
For some records in medium depression and medium mania, context_no_all_calls is low;0.15151515151515027;0.0031446540880503146;0.011530398322851153
For almost no records in low depression and medium mania, context_no_all_calls is low;1.0;0.005241090146750524;0.01939203354297694
For some records in high depression and low mania, context_no_all_calls is low;1.0;0.006289308176100629;0.007337526205450734
For almost no records in low depression and high mania, context_no_all_calls is low;0.7647058823529415;0.0041928721174004195;0.011530398322851153
For almost no records in high depression and medium mania, context_no_all_calls is low;0.32897603485838744;0.006289308176100629;0.018867924528301886
For some records in high depression and medium mania, context_no_all_calls is low;0.3376906318082791;0.006289308176100629;0.018867924528301886
For almost no records in low depression and low mania, context_no_all_calls is medium;0.3638112069484623;0.023060796645702306;0.04716981132075472
For some records in low depression and low mania, context_no_all_calls is medium;0.30285545971820427;0.023060796645702306;0.04716981132075472
For almost no records in medium depression and medium mania, context_no_all_calls is medium;0.8181818181818179;0.0031446540880503146;0.011530398322851153
For some records in low depression and medium mania, context_no_all_calls is medium;1.0;0.013626834381551363;0.01939203354297694
For almost no records in high depression and low mania, context_no_all_calls is medium;0.02040816326530563;0.005241090146750524;0.007337526205450734
For some records in high depression and low mania, context_no_all_calls is medium;0.6462585034013607;0.005241090146750524;0.007337526205450734
For some records in low depression and high mania, context_no_all_calls is medium;0.9991523627887261;0.008385744234800839;0.011530398322851153
For almost no records in high depression and medium mania, context_no_all_calls is medium;0.8783068783068785;0.005241090146750524;0.018867924528301886
For almost no records in low depression and low mania, context_no_all_calls is high;0.5099403733283515;0.016771488469601678;0.04716981132075472
For some records in low depression and low mania, context_no_all_calls is high;0.1567262933383151;0.016771488469601678;0.04716981132075472
For almost no records in medium depression and medium mania, context_no_all_calls is high;0.11773472429210122;0.005241090146750524;0.011530398322851153
For some records in medium depression and medium mania, context_no_all_calls is high;0.5489319423745652;0.005241090146750524;0.011530398322851153
For almost no records in low depression and medium mania, context_no_all_calls is high;0.7760617760617755;0.009433962264150943;0.01939203354297694
For almost no records in high depression and low mania, context_no_all_calls is high;0.15440115440115404;0.005241090146750524;0.007337526205450734
For some records in high depression and low mania, context_no_all_calls is high;0.5122655122655124;0.005241090146750524;0.007337526205450734
For almost no records in low depression and high mania, context_no_all_calls is high;1.0;0.005241090146750524;0.011530398322851153
For some records in high depression and medium mania, context_no_all_calls is high;0.7407407407407439;0.008385744234800839;0.018867924528301886
